 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd,, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, min_seg_size_forward, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3160062,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3158080,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1837958,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1837979,6,0,36,0,6,6,0,0,0,0,120,0,0,0,0,0,1,0,0,0,0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,0,0,0,120,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1836025,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1834022,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1832966,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1776945,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1773963,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1773978,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1769992,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1765988,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7966617,8,6,56,11601,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9931783,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7969309,7,4,50,11601,20,0,0,0,0,0,152,92,0,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0,7,50,4,11601,256,229,5,20,0,0,0,152,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9924732,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7965800,7,6,50,11601,20,0,0,0,0,0,152,132,0,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0,7,50,6,11601,256,229,5,20,0,0,0,152,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9927752,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7966927,7,4,50,11607,20,0,0,0,0,0,152,92,0,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0,7,50,4,11607,256,229,5,20,0,0,0,152,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7958765,7,4,50,11607,20,0,0,0,0,0,152,92,0,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0,7,50,4,11607,256,229,5,20,0,0,0,152,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7958251,7,5,50,11607,20,0,0,0,0,0,152,112,0,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0,7,50,5,11607,256,229,5,20,0,0,0,152,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7958383,8,6,56,11601,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7958588,8,4,56,11607,20,0,0,0,0,0,172,92,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,0,0,0,172,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7955883,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7956177,7,5,50,11607,20,0,0,0,0,0,152,112,0,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0,7,50,5,11607,256,229,5,20,0,0,0,152,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7951400,8,6,56,11607,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7954076,7,4,50,11607,20,0,0,0,0,0,152,92,0,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0,7,50,4,11607,256,229,5,20,0,0,0,152,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7952413,8,4,56,11607,20,0,0,0,0,0,172,92,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,0,0,0,172,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7479746,8,5,56,11607,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7485076,6,5,44,11601,20,0,0,0,0,0,132,112,0,0,0,0,1,0,0,0,0,132,0,0,0,0,0,0,6,44,5,11601,256,229,4,20,0,0,0,132,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7422374,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7420407,7,4,50,11601,20,0,0,0,0,0,152,92,0,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0,7,50,4,11601,256,229,5,20,0,0,0,152,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7422809,8,4,56,11601,20,0,0,0,0,0,172,92,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,0,0,0,172,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7463122,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9880650,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7411134,7,6,50,11601,20,0,0,0,0,0,152,132,0,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0,7,50,6,11601,256,229,5,20,0,0,0,152,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9879643,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7421579,7,4,50,11601,20,0,0,0,0,0,152,92,0,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0,7,50,4,11601,256,229,5,20,0,0,0,152,92,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9858764,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7423437,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9856754,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7421375,8,5,56,11601,20,0,0,0,0,0,172,112,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,0,0,0,172,112,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9857738,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,8009441,8,6,56,11601,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9285909,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9158938,8,6,56,11601,20,0,0,0,0,0,172,132,0,0,0,0,1,0,0,0,0,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,0,0,0,172,132,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,8128768,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10306699,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10305748,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10306708,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10303737,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10304736,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10302729,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10300771,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10180802,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10180763,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10178554,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10159818,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10159755,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10157793,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10152253,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10150407,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10149973,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10145839,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10143580,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10141060,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10142563,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10130425,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10129378,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10118221,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10102702,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10100728,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10101751,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10083737,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10087601,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10086311,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10085278,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10056273,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10055226,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9581742,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9584689,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9582664,5,0,30,0,6,6,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9581751,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,9579751,4,0,24,0,6,6,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,1,DDoS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
